,Card slot,Dimensions,Bluetooth,2G bands,Talk time,Alert types,Positioning,Loudspeaker,Radio,OS,Speed,Type,Weight,Sensors,Internal,Size,Colors,Single_1,Type_1,Browser,Technology,3G bands,WLAN,Model Name,Model Image,Keyboard,Stand-by,Announced,_2,Video,_1,USB,CPU,Resolution,Brand,3.5mm jack,Single,Video_1,Status,SIM
5-way navigation key,SD,126 x 64 x 21 mm (4.96 x 2.52 x 0.83 in),2.0,GSM 900 / 1800 / 1900,Up to 4 h,"Vibration; Downloadable polyphonic, MP3 ringtones","GPS, SiRF GCS3F receiver",Yes,No,Microsoft Windows Mobile 5.0 Phone Edition,"Yes, 384 kbps","TFT resistive touchscreen, 65K colors",190 g (6.70 oz),,"64MB RAM, 128MB ROM","2.4 inches, 18.6 cm2(~23.0% screen-to-body ratio)",Silver,VGA videocall camera,Removable Li-Ion 1500 mAh battery,HTML (PocketIE),GSM / UMTS,UMTS 2100,Wi-Fi 802.11b/g,Fujitsu Siemens T830,https://fdn2.gsmarena.com/vv/bigpic/fs-t810.gif,QWERTY,Up to 150 h,"2006, August",,Yes,SiRF GCS3F receiverVideo telephonyPocket OfficeMP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playerOrganizerVoice memo,Proprietary,Intel PXA272 416 MHz,"240 x 240 pixels, 1:1 ratio (~141 ppi density)",Fujitsu Siemens,No,"2 MP, AF",,Discontinued,Mini-SIM
5-way navigation key,SD,126 x 64 x 21 mm (4.96 x 2.52 x 0.83 in),2.0,GSM 900 / 1800 / 1900,Up to 4 h,"Vibration; Downloadable polyphonic, MP3 ringtones","GPS, SiRF GCS3F receiver",Yes,No,Microsoft Windows Mobile 5.0 Phone Edition,"Yes, 384 kbps","TFT resistive touchscreen, 65K colors",190 g (6.70 oz),,"64MB RAM, 128MB ROM","2.4 inches, 18.6 cm2(~23.0% screen-to-body ratio)",Silver,,Removable Li-Ion 1500 mAh battery,HTML (PocketIE),GSM / UMTS,UMTS 2100,Wi-Fi 802.11b/g,Fujitsu Siemens T810,https://fdn2.gsmarena.com/vv/bigpic/fs-t810.gif,QWERTY,Up to 150 h,"2006, August",Pocket OfficeMP3/AAC/AAC+/WMA/OGG/AMR playerWMV/MP4 playerOrganizerVoice memo,,No,Proprietary,Intel PXA272 416 MHz,"240 x 240 pixels, 1:1 ratio (~141 ppi density)",Fujitsu Siemens,No,Yes,,Discontinued,Mini-SIM
